Sample_1,Sample_2,Euclidean_Similarity
SAM_039,SAM_080,0.591524567
SAM_039,SAM_081,0.65150611
SAM_039,SAM_082,0.706012777
SAM_039,SAM_083,0.583924531
SAM_039,SAM_084,0.229384088
SAM_039,SAM_085,0.580103782
SAM_039,SAM_086,0.713236959
SAM_039,SAM_087,0.233348442
SAM_039,SAM_088,0.710607716
SAM_039,SAM_089,0.709970933
SAM_039,SAM_090,0.665448596
SAM_039,SAM_091,0.505743448
SAM_039,SAM_092,0.681958642
SAM_039,SAM_093,0.543192954
SAM_039,SAM_094,0.630296544
SAM_039,SAM_095,0.700108312
SAM_039,SAM_096,0.656540149
SAM_039,SAM_097,0.609258877
SAM_039,SAM_098,0.60361874
SAM_039,SAM_099,0.625938104
SAM_039,SAM_100,0.672683974
SAM_040,SAM_041,0.593425951
SAM_040,SAM_042,0.448283463
SAM_040,SAM_043,0.693562481
SAM_040,SAM_044,0.38557424
SAM_040,SAM_045,0.627627331
SAM_040,SAM_046,0.48941007
SAM_040,SAM_047,0.452847637
SAM_040,SAM_048,0.544195169
SAM_040,SAM_049,0.609487723
SAM_040,SAM_050,0.529098952
SAM_040,SAM_051,0.514690665
SAM_040,SAM_052,0.590379672
SAM_040,SAM_053,0.193624181
SAM_040,SAM_054,0.579768487
SAM_040,SAM_055,0.534212242
SAM_040,SAM_056,0.506691783
SAM_040,SAM_057,0.547400932
SAM_040,SAM_058,0.613020762
SAM_040,SAM_059,0.699352669
SAM_040,SAM_060,0.470860621
SAM_040,SAM_061,0.580212386
SAM_040,SAM_062,0.556772418
SAM_040,SAM_063,0.459177371
SAM_040,SAM_064,0.54184909
SAM_040,SAM_065,0.514963324
SAM_040,SAM_066,0.348478758
SAM_040,SAM_067,0.390607364
SAM_040,SAM_068,0.533931388
SAM_040,SAM_069,0.602578304
SAM_040,SAM_070,0.40419262
SAM_040,SAM_071,0.567613768
SAM_040,SAM_072,0.447085301
SAM_040,SAM_073,0.704019668
SAM_040,SAM_074,0.416398154
SAM_040,SAM_075,0.446170588
SAM_040,SAM_076,0.523413774
SAM_040,SAM_077,0.404882667
SAM_040,SAM_078,0.509036186
SAM_040,SAM_079,0.538824307
SAM_040,SAM_080,0.385142334
SAM_040,SAM_081,0.573205072
SAM_040,SAM_082,0.586638368
SAM_040,SAM_083,0.540948977
SAM_040,SAM_084,0.189677592
SAM_040,SAM_085,0.510844526
SAM_040,SAM_086,0.552137841
SAM_040,SAM_087,0.193485817
SAM_040,SAM_088,0.604031191
SAM_040,SAM_089,0.631484867
SAM_040,SAM_090,0.517694694
SAM_040,SAM_091,0.518537952
SAM_040,SAM_092,0.626885543
SAM_040,SAM_093,0.461364676
SAM_040,SAM_094,0.510392152
SAM_040,SAM_095,0.623732119
SAM_040,SAM_096,0.479815443
SAM_040,SAM_097,0.529319521
SAM_040,SAM_098,0.547124351
SAM_040,SAM_099,0.483042922
SAM_040,SAM_100,0.576053383
SAM_041,SAM_042,0.410584426
SAM_041,SAM_043,0.702304898
SAM_041,SAM_044,0.61076347
SAM_041,SAM_045,0.754593602
SAM_041,SAM_046,0.611607836
SAM_041,SAM_047,0.589449409
SAM_041,SAM_048,0.618591748
SAM_041,SAM_049,0.733655991
SAM_041,SAM_050,0.711445366
SAM_041,SAM_051,0.758796778
SAM_041,SAM_052,0.792107179
SAM_041,SAM_053,0.328199717
SAM_041,SAM_054,0.811641638
SAM_041,SAM_055,0.673652692
SAM_041,SAM_056,0.690933477
SAM_041,SAM_057,0.651218057
SAM_041,SAM_058,0.758092875
SAM_041,SAM_059,0.778734537
SAM_041,SAM_060,0.638330893
SAM_041,SAM_061,0.740977301
SAM_041,SAM_062,0.674337396
SAM_041,SAM_063,0.632627293
SAM_041,SAM_064,0.674227063
SAM_041,SAM_065,0.510397729
SAM_041,SAM_066,0.314968815
SAM_041,SAM_067,0.527731062
SAM_041,SAM_068,0.636988742
SAM_041,SAM_069,0.606650569
SAM_041,SAM_070,0.535626218
SAM_041,SAM_071,0.766461083
SAM_041,SAM_072,0.696476198
SAM_041,SAM_073,0.69669313
SAM_041,SAM_074,0.54636362
SAM_041,SAM_075,0.630900499
SAM_041,SAM_076,0.623968499
SAM_041,SAM_077,0.434803718
SAM_041,SAM_078,0.716648333
SAM_041,SAM_079,0.820840265
SAM_041,SAM_080,0.513841587
SAM_041,SAM_081,0.709244024
SAM_041,SAM_082,0.79858362
SAM_041,SAM_083,0.585086822
SAM_041,SAM_084,0.262540752
SAM_041,SAM_085,0.505784433
SAM_041,SAM_086,0.818020934
SAM_041,SAM_087,0.314457473
SAM_041,SAM_088,0.787445531
SAM_041,SAM_089,0.736856455
SAM_041,SAM_090,0.743416539
SAM_041,SAM_091,0.594170265
SAM_041,SAM_092,0.675028554
SAM_041,SAM_093,0.60701087
SAM_041,SAM_094,0.713854553
SAM_041,SAM_095,0.639917643
SAM_041,SAM_096,0.745950745
SAM_041,SAM_097,0.632358848
SAM_041,SAM_098,0.633163425
SAM_041,SAM_099,0.683997116
SAM_041,SAM_100,0.612210329
SAM_042,SAM_043,0.45488233
SAM_042,SAM_044,0.15961083
SAM_042,SAM_045,0.346520611
SAM_042,SAM_046,0.159710906
SAM_042,SAM_047,0.278396344
SAM_042,SAM_048,0.334687812
SAM_042,SAM_049,0.354776593
SAM_042,SAM_050,0.238276535
SAM_042,SAM_051,0.289287031
SAM_042,SAM_052,0.32623362
SAM_042,SAM_053,0.003321801
SAM_042,SAM_054,0.385452858
SAM_042,SAM_055,0.210398272
SAM_042,SAM_056,0.388675108
SAM_042,SAM_057,0.219438725
SAM_042,SAM_058,0.325330139
SAM_042,SAM_059,0.409291158
SAM_042,SAM_060,0.224964591
SAM_042,SAM_061,0.343425881
SAM_042,SAM_062,0.239517145
SAM_042,SAM_063,0.280355122
SAM_042,SAM_064,0.546273998
SAM_042,SAM_065,0.158975633
SAM_042,SAM_066,0.302552086
SAM_042,SAM_067,0.163547941
SAM_042,SAM_068,0.220716628
SAM_042,SAM_069,0.252180444
SAM_042,SAM_070,0.17412711
SAM_042,SAM_071,0.383037926
SAM_042,SAM_072,0.522287869
SAM_042,SAM_073,0.349657037
SAM_042,SAM_074,0.183571013
SAM_042,SAM_075,0.210565217
SAM_042,SAM_076,0.21916617
SAM_042,SAM_077,0.09844452
SAM_042,SAM_078,0.416732887
SAM_042,SAM_079,0.403584012
SAM_042,SAM_080,0.397948382
SAM_042,SAM_081,0.404996011
SAM_042,SAM_082,0.41075234
SAM_042,SAM_083,0.207531647
SAM_042,SAM_084,0
SAM_042,SAM_085,0.160440626
SAM_042,SAM_086,0.424523938
SAM_042,SAM_087,0.003205406
SAM_042,SAM_088,0.303214045
SAM_042,SAM_089,0.311336983
SAM_042,SAM_090,0.189784064
SAM_042,SAM_091,0.192636182
SAM_042,SAM_092,0.338263178
SAM_042,SAM_093,0.381985607
SAM_042,SAM_094,0.206679268
SAM_042,SAM_095,0.379119245
SAM_042,SAM_096,0.243847103
SAM_042,SAM_097,0.211289945
SAM_042,SAM_098,0.204246371
SAM_042,SAM_099,0.219331907
SAM_042,SAM_100,0.354699344
SAM_043,SAM_044,0.56222434
SAM_043,SAM_045,0.651802722
SAM_043,SAM_046,0.541692982
SAM_043,SAM_047,0.542797977
SAM_043,SAM_048,0.752747731
SAM_043,SAM_049,0.706371344
SAM_043,SAM_050,0.754008278
SAM_043,SAM_051,0.615790206
SAM_043,SAM_052,0.766205955
SAM_043,SAM_053,0.385326318
SAM_043,SAM_054,0.731538534
SAM_043,SAM_055,0.695780092
SAM_043,SAM_056,0.570445859
SAM_043,SAM_057,0.663529278
SAM_043,SAM_058,0.629872665
SAM_043,SAM_059,0.833135412
SAM_043,SAM_060,0.634191517
SAM_043,SAM_061,0.731415951
SAM_043,SAM_062,0.634323137
SAM_043,SAM_063,0.578301481
SAM_043,SAM_064,0.611199904
SAM_043,SAM_065,0.574640436
SAM_043,SAM_066,0.565621945
SAM_043,SAM_067,0.554752309
SAM_043,SAM_068,0.623615173
SAM_043,SAM_069,0.713224658
SAM_043,SAM_070,0.626462226
SAM_043,SAM_071,0.695845887
SAM_043,SAM_072,0.465237689
SAM_043,SAM_073,0.773936529
SAM_043,SAM_074,0.617551948
SAM_043,SAM_075,0.581280406
SAM_043,SAM_076,0.689810707
SAM_043,SAM_077,0.419864834
SAM_043,SAM_078,0.636217182
SAM_043,SAM_079,0.729225884
SAM_043,SAM_080,0.485286819
SAM_043,SAM_081,0.681460795
SAM_043,SAM_082,0.692046412
SAM_043,SAM_083,0.647389464
SAM_043,SAM_084,0.344255947
SAM_043,SAM_085,0.514645534
SAM_043,SAM_086,0.756320217
SAM_043,SAM_087,0.409433475
SAM_043,SAM_088,0.744998829
SAM_043,SAM_089,0.748238735
SAM_043,SAM_090,0.641681227
SAM_043,SAM_091,0.51060056
SAM_043,SAM_092,0.651871063
SAM_043,SAM_093,0.578093208
SAM_043,SAM_094,0.634882729
SAM_043,SAM_095,0.744617317
SAM_043,SAM_096,0.712911854
SAM_043,SAM_097,0.739808249
SAM_043,SAM_098,0.63188986
SAM_043,SAM_099,0.581489695
SAM_043,SAM_100,0.649586181
SAM_044,SAM_045,0.534039091
SAM_044,SAM_046,0.492707517
SAM_044,SAM_047,0.622889507
SAM_044,SAM_048,0.540338818
SAM_044,SAM_049,0.634754675
SAM_044,SAM_050,0.582871995
SAM_044,SAM_051,0.786510528
SAM_044,SAM_052,0.641540295
SAM_044,SAM_053,0.370899308
SAM_044,SAM_054,0.554725156
SAM_044,SAM_055,0.497060571
SAM_044,SAM_056,0.419213999
SAM_044,SAM_057,0.67043661
SAM_044,SAM_058,0.637982908
SAM_044,SAM_059,0.543207224
SAM_044,SAM_060,0.533446525
SAM_044,SAM_061,0.635293033
SAM_044,SAM_062,0.520021934
SAM_044,SAM_063,0.441525299
SAM_044,SAM_064,0.38877567
SAM_044,SAM_065,0.345846718
SAM_044,SAM_066,0.161272474
SAM_044,SAM_067,0.497914396
SAM_044,SAM_068,0.482469162
SAM_044,SAM_069,0.717739178
SAM_044,SAM_070,0.66175019
SAM_044,SAM_071,0.632688386
SAM_044,SAM_072,0.381472265
SAM_044,SAM_073,0.631246262
SAM_044,SAM_074,0.706607242
SAM_044,SAM_075,0.506889679
SAM_044,SAM_076,0.606751004
SAM_044,SAM_077,0.273054903
SAM_044,SAM_078,0.491621264
SAM_044,SAM_079,0.718606307
SAM_044,SAM_080,0.616113757
SAM_044,SAM_081,0.5884132
SAM_044,SAM_082,0.498802016
SAM_044,SAM_083,0.405720733
SAM_044,SAM_084,0.158009584
SAM_044,SAM_085,0.347632168
SAM_044,SAM_086,0.574619665
SAM_044,SAM_087,0.373039946
SAM_044,SAM_088,0.509752202
SAM_044,SAM_089,0.500000262
SAM_044,SAM_090,0.567002867
SAM_044,SAM_091,0.461951202
SAM_044,SAM_092,0.579854067
SAM_044,SAM_093,0.48972611
SAM_044,SAM_094,0.531009872
SAM_044,SAM_095,0.728353827
SAM_044,SAM_096,0.863582542
SAM_044,SAM_097,0.591553099
SAM_044,SAM_098,0.40162131
SAM_044,SAM_099,0.525388019
SAM_044,SAM_100,0.522595068
SAM_045,SAM_046,0.681651925
SAM_045,SAM_047,0.61548461
SAM_045,SAM_048,0.626755889
SAM_045,SAM_049,0.700676557
SAM_045,SAM_050,0.712934992
SAM_045,SAM_051,0.638697105
SAM_045,SAM_052,0.668629358
SAM_045,SAM_053,0.274557722
SAM_045,SAM_054,0.746133252
SAM_045,SAM_055,0.690229063
SAM_045,SAM_056,0.662675451
SAM_045,SAM_057,0.678738569
SAM_045,SAM_058,0.751852899
SAM_045,SAM_059,0.714211117
SAM_045,SAM_060,0.599048573
SAM_045,SAM_061,0.710521465
SAM_045,SAM_062,0.936815617
SAM_045,SAM_063,0.738900488
SAM_045,SAM_064,0.594680025
SAM_045,SAM_065,0.576788466
SAM_045,SAM_066,0.257343555
SAM_045,SAM_067,0.531915713
SAM_045,SAM_068,0.634961411
SAM_045,SAM_069,0.566260123
SAM_045,SAM_070,0.488614393
SAM_045,SAM_071,0.729925036
SAM_045,SAM_072,0.692401696
SAM_045,SAM_073,0.682460474
SAM_045,SAM_074,0.575305073
SAM_045,SAM_075,0.684105269
SAM_045,SAM_076,0.584475295
SAM_045,SAM_077,0.427652395
SAM_045,SAM_078,0.699705215
SAM_045,SAM_079,0.681110804
SAM_045,SAM_080,0.456933038
SAM_045,SAM_081,0.736126765
SAM_045,SAM_082,0.744527082
SAM_045,SAM_083,0.611186152
SAM_045,SAM_084,0.244683093
SAM_045,SAM_085,0.648408445
SAM_045,SAM_086,0.734169417
SAM_045,SAM_087,0.266328427
SAM_045,SAM_088,0.691378275
SAM_045,SAM_089,0.703305042
SAM_045,SAM_090,0.633549348
SAM_045,SAM_091,0.595686159
SAM_045,SAM_092,0.692519104
SAM_045,SAM_093,0.597222475
SAM_045,SAM_094,0.643178568
SAM_045,SAM_095,0.658515604
SAM_045,SAM_096,0.65020659
SAM_045,SAM_097,0.669762033
SAM_045,SAM_098,0.616799245
SAM_045,SAM_099,0.680038937
SAM_045,SAM_100,0.588270494
SAM_046,SAM_047,0.551316162
SAM_046,SAM_048,0.513671836
SAM_046,SAM_049,0.574615926
SAM_046,SAM_050,0.702272525
SAM_046,SAM_051,0.559584669
SAM_046,SAM_052,0.550311514
SAM_046,SAM_053,0.161936274
SAM_046,SAM_054,0.633172362
SAM_046,SAM_055,0.61501265
SAM_046,SAM_056,0.481159018
SAM_046,SAM_057,0.541618416
SAM_046,SAM_058,0.573943953
SAM_046,SAM_059,0.604568599
SAM_046,SAM_060,0.427738512
SAM_046,SAM_061,0.602143011
SAM_046,SAM_062,0.682574664
SAM_046,SAM_063,0.374334035
SAM_046,SAM_064,0.38890396
SAM_046,SAM_065,0.478622833
SAM_046,SAM_066,0.16137271
SAM_046,SAM_067,0.427304802
SAM_046,SAM_068,0.422384563
SAM_046,SAM_069,0.534872595
SAM_046,SAM_070,0.364497112
SAM_046,SAM_071,0.542829082
SAM_046,SAM_072,0.394289269
SAM_046,SAM_073,0.511663517
SAM_046,SAM_074,0.403871275
SAM_046,SAM_075,0.412270987
SAM_046,SAM_076,0.481280778
SAM_046,SAM_077,0.426293003
SAM_046,SAM_078,0.474570744
SAM_046,SAM_079,0.575809568
SAM_046,SAM_080,0.280556368
SAM_046,SAM_081,0.547704882
SAM_046,SAM_082,0.587479436
SAM_046,SAM_083,0.555819942
SAM_046,SAM_084,0.158109507
SAM_046,SAM_085,0.347754277
SAM_046,SAM_086,0.490946982
SAM_046,SAM_087,0.161802127
SAM_046,SAM_088,0.540866906
SAM_046,SAM_089,0.597378009
SAM_046,SAM_090,0.621367315
SAM_046,SAM_091,0.587172346
SAM_046,SAM_092,0.439661804
SAM_046,SAM_093,0.370139479
SAM_046,SAM_094,0.618662642
SAM_046,SAM_095,0.517910713
SAM_046,SAM_096,0.588037867
SAM_046,SAM_097,0.548829973
SAM_046,SAM_098,0.506620379
SAM_046,SAM_099,0.556688224
SAM_046,SAM_100,0.581350393
SAM_047,SAM_048,0.554760241
SAM_047,SAM_049,0.612534434
SAM_047,SAM_050,0.574916875
SAM_047,SAM_051,0.648503953
SAM_047,SAM_052,0.546083579
SAM_047,SAM_053,0.267513201
SAM_047,SAM_054,0.58024137
SAM_047,SAM_055,0.556329942
SAM_047,SAM_056,0.6888423
SAM_047,SAM_057,0.613956338
SAM_047,SAM_058,0.665897466
SAM_047,SAM_059,0.560536038
SAM_047,SAM_060,0.604470237
SAM_047,SAM_061,0.653399474
SAM_047,SAM_062,0.587369953
SAM_047,SAM_063,0.485125157
SAM_047,SAM_064,0.505489072
SAM_047,SAM_065,0.489477177
SAM_047,SAM_066,0.196117577
SAM_047,SAM_067,0.53448814
SAM_047,SAM_068,0.557119253
SAM_047,SAM_069,0.608522981
SAM_047,SAM_070,0.609018065
SAM_047,SAM_071,0.76174392
SAM_047,SAM_072,0.475848381
SAM_047,SAM_073,0.618398278
SAM_047,SAM_074,0.730403091
SAM_047,SAM_075,0.599036273
SAM_047,SAM_076,0.59162767
SAM_047,SAM_077,0.497136508
SAM_047,SAM_078,0.582000821
SAM_047,SAM_079,0.657977402
SAM_047,SAM_080,0.59217228
SAM_047,SAM_081,0.731130341
SAM_047,SAM_082,0.537473089
SAM_047,SAM_083,0.451839276
SAM_047,SAM_084,0.192742002
SAM_047,SAM_085,0.390442013
SAM_047,SAM_086,0.659896023
SAM_047,SAM_087,0.26808407
SAM_047,SAM_088,0.557240963
SAM_047,SAM_089,0.603653071
SAM_047,SAM_090,0.454206969
SAM_047,SAM_091,0.650462564
SAM_047,SAM_092,0.617482818
SAM_047,SAM_093,0.603376058
SAM_047,SAM_094,0.464794313
SAM_047,SAM_095,0.691693467
SAM_047,SAM_096,0.697496973
SAM_047,SAM_097,0.623141353
SAM_047,SAM_098,0.488918119
SAM_047,SAM_099,0.571565907
SAM_047,SAM_100,0.793071384
SAM_048,SAM_049,0.547531983
SAM_048,SAM_050,0.649595793
SAM_048,SAM_051,0.560239116
SAM_048,SAM_052,0.639305499
SAM_048,SAM_053,0.302072435
SAM_048,SAM_054,0.651767214
SAM_048,SAM_055,0.558900769
SAM_048,SAM_056,0.520366454
SAM_048,SAM_057,0.567977953
SAM_048,SAM_058,0.603485978
SAM_048,SAM_059,0.607715271
SAM_048,SAM_060,0.560590208
SAM_048,SAM_061,0.66442453
SAM_048,SAM_062,0.620405098
SAM_048,SAM_063,0.518709466
SAM_048,SAM_064,0.518618974
SAM_048,SAM_065,0.437229878
SAM_048,SAM_066,0.462437512
SAM_048,SAM_067,0.472462925
SAM_048,SAM_068,0.569517031
SAM_048,SAM_069,0.595913498
SAM_048,SAM_070,0.575093867
SAM_048,SAM_071,0.634138938
SAM_048,SAM_072,0.41023607
SAM_048,SAM_073,0.654816721
SAM_048,SAM_074,0.606908858
SAM_048,SAM_075,0.508614186
SAM_048,SAM_076,0.587493457
SAM_048,SAM_077,0.356531163
SAM_048,SAM_078,0.573926766
SAM_048,SAM_079,0.600690856
SAM_048,SAM_080,0.470813886
SAM_048,SAM_081,0.575635078
SAM_048,SAM_082,0.644606124
SAM_048,SAM_083,0.552617121
SAM_048,SAM_084,0.231536625
SAM_048,SAM_085,0.495442823
SAM_048,SAM_086,0.618024816
SAM_048,SAM_087,0.302592221
SAM_048,SAM_088,0.589752451
SAM_048,SAM_089,0.66078025
SAM_048,SAM_090,0.479816401
SAM_048,SAM_091,0.483819776
SAM_048,SAM_092,0.575679373
SAM_048,SAM_093,0.505222857
SAM_048,SAM_094,0.49449644
SAM_048,SAM_095,0.685799008
SAM_048,SAM_096,0.649699913
SAM_048,SAM_097,0.600887877
SAM_048,SAM_098,0.500232521
SAM_048,SAM_099,0.526195538
SAM_048,SAM_100,0.6112312
SAM_049,SAM_050,0.658040147
SAM_049,SAM_051,0.670981059
SAM_049,SAM_052,0.806483752
SAM_049,SAM_053,0.386547572
SAM_049,SAM_054,0.692572792
SAM_049,SAM_055,0.657791375
SAM_049,SAM_056,0.617125023
SAM_049,SAM_057,0.602106207
SAM_049,SAM_058,0.616763123
SAM_049,SAM_059,0.77198366
SAM_049,SAM_060,0.550454811
SAM_049,SAM_061,0.624129119
SAM_049,SAM_062,0.670264184
SAM_049,SAM_063,0.574438397
SAM_049,SAM_064,0.563664282
SAM_049,SAM_065,0.630331094
SAM_049,SAM_066,0.211626361
SAM_049,SAM_067,0.462389512
SAM_049,SAM_068,0.606060377
SAM_049,SAM_069,0.748035043
SAM_049,SAM_070,0.512433055
SAM_049,SAM_071,0.782909515
SAM_049,SAM_072,0.556287146
SAM_049,SAM_073,0.722192216
SAM_049,SAM_074,0.675443734
SAM_049,SAM_075,0.628943506
SAM_049,SAM_076,0.628297446
SAM_049,SAM_077,0.329840512
SAM_049,SAM_078,0.703954385
SAM_049,SAM_079,0.795508774
SAM_049,SAM_080,0.613530511
SAM_049,SAM_081,0.897722968
SAM_049,SAM_082,0.710830501
SAM_049,SAM_083,0.576123788
SAM_049,SAM_084,0.208198095
SAM_049,SAM_085,0.409746819
SAM_049,SAM_086,0.772357973
SAM_049,SAM_087,0.3882687
SAM_049,SAM_088,0.75463174
SAM_049,SAM_089,0.592619332
SAM_049,SAM_090,0.668885005
SAM_049,SAM_091,0.517466541
SAM_049,SAM_092,0.747431893
SAM_049,SAM_093,0.708028325
SAM_049,SAM_094,0.600851186
SAM_049,SAM_095,0.630162111
SAM_049,SAM_096,0.750967706
SAM_049,SAM_097,0.810036273
SAM_049,SAM_098,0.614819041
SAM_049,SAM_099,0.585381495
SAM_049,SAM_100,0.558600208
SAM_050,SAM_051,0.688411542
SAM_050,SAM_052,0.6583928
SAM_050,SAM_053,0.311324441
SAM_050,SAM_054,0.887890622
SAM_050,SAM_055,0.67092393
SAM_050,SAM_056,0.553379312
SAM_050,SAM_057,0.73631697
SAM_050,SAM_058,0.654496238
SAM_050,SAM_059,0.712762192
SAM_050,SAM_060,0.606118915
SAM_050,SAM_061,0.809378341
SAM_050,SAM_062,0.684189883
SAM_050,SAM_063,0.509880655
SAM_050,SAM_064,0.582619905
SAM_050,SAM_065,0.549129023
SAM_050,SAM_066,0.24007409
SAM_050,SAM_067,0.592677645
SAM_050,SAM_068,0.562216801
SAM_050,SAM_069,0.620946832
SAM_050,SAM_070,0.574120202
SAM_050,SAM_071,0.724758502
SAM_050,SAM_072,0.442442393
SAM_050,SAM_073,0.667569328
SAM_050,SAM_074,0.547198021
SAM_050,SAM_075,0.60237333
SAM_050,SAM_076,0.635679007
SAM_050,SAM_077,0.593386218
SAM_050,SAM_078,0.666930315
SAM_050,SAM_079,0.752599484
SAM_050,SAM_080,0.428282515
SAM_050,SAM_081,0.64485517
SAM_050,SAM_082,0.721659261
SAM_050,SAM_083,0.661200684
SAM_050,SAM_084,0.357109529
SAM_050,SAM_085,0.445611756
SAM_050,SAM_086,0.723704893
SAM_050,SAM_087,0.507768996
SAM_050,SAM_088,0.740370686
SAM_050,SAM_089,0.802146675
SAM_050,SAM_090,0.649829581
SAM_050,SAM_091,0.564516867
SAM_050,SAM_092,0.609650512
SAM_050,SAM_093,0.531003099
SAM_050,SAM_094,0.74823374
SAM_050,SAM_095,0.611075556
SAM_050,SAM_096,0.689085575
SAM_050,SAM_097,0.663436085
SAM_050,SAM_098,0.695567985
SAM_050,SAM_099,0.610165216
SAM_050,SAM_100,0.605554546
SAM_051,SAM_052,0.681732728
SAM_051,SAM_053,0.208456681
SAM_051,SAM_054,0.7547316
SAM_051,SAM_055,0.575062883
SAM_051,SAM_056,0.523824837
SAM_051,SAM_057,0.649105674
SAM_051,SAM_058,0.706291938
SAM_051,SAM_059,0.716017826
SAM_051,SAM_060,0.608309107
SAM_051,SAM_061,0.790666745
SAM_051,SAM_062,0.597745011
SAM_051,SAM_063,0.542461976
SAM_051,SAM_064,0.562727231
SAM_051,SAM_065,0.45978673
SAM_051,SAM_066,0.207866737
SAM_051,SAM_067,0.539128759
SAM_051,SAM_068,0.559774432
SAM_051,SAM_069,0.795102682
SAM_051,SAM_070,0.601293211
SAM_051,SAM_071,0.690868709
SAM_051,SAM_072,0.505324314
SAM_051,SAM_073,0.692494225
SAM_051,SAM_074,0.561031348
SAM_051,SAM_075,0.619320042
SAM_051,SAM_076,0.620975974
SAM_051,SAM_077,0.415494282
SAM_051,SAM_078,0.628924386
SAM_051,SAM_079,0.704965252
SAM_051,SAM_080,0.546927095
SAM_051,SAM_081,0.587321473
SAM_051,SAM_082,0.64944158
SAM_051,SAM_083,0.508871937
SAM_051,SAM_084,0.204451395
SAM_051,SAM_085,0.405051737
SAM_051,SAM_086,0.665628734
SAM_051,SAM_087,0.311540868
SAM_051,SAM_088,0.718040756
SAM_051,SAM_089,0.638368461
SAM_051,SAM_090,0.667446569
SAM_051,SAM_091,0.501231322
SAM_051,SAM_092,0.587231893
SAM_051,SAM_093,0.476473423
SAM_051,SAM_094,0.657161377
SAM_051,SAM_095,0.6734946
SAM_051,SAM_096,0.74091575
SAM_051,SAM_097,0.541092706
SAM_051,SAM_098,0.591033636
SAM_051,SAM_099,0.592364808
SAM_051,SAM_100,0.55515612
SAM_052,SAM_053,0.344440613
SAM_052,SAM_054,0.708907977
SAM_052,SAM_055,0.701332353
SAM_052,SAM_056,0.563589858
SAM_052,SAM_057,0.616583057
SAM_052,SAM_058,0.640999215
SAM_052,SAM_059,0.703698165
SAM_052,SAM_060,0.55002336
SAM_052,SAM_061,0.631425838
SAM_052,SAM_062,0.614209847
SAM_052,SAM_063,0.693331994
SAM_052,SAM_064,0.547722849
SAM_052,SAM_065,0.502989331
SAM_052,SAM_066,0.446144875
SAM_052,SAM_067,0.462207635
SAM_052,SAM_068,0.724939246
SAM_052,SAM_069,0.665578399
SAM_052,SAM_070,0.542287415
SAM_052,SAM_071,0.690483668
SAM_052,SAM_072,0.527287134
SAM_052,SAM_073,0.726284375
SAM_052,SAM_074,0.648071099
SAM_052,SAM_075,0.581516752
SAM_052,SAM_076,0.595907191
SAM_052,SAM_077,0.372550719
SAM_052,SAM_078,0.663340572
SAM_052,SAM_079,0.772534863
SAM_052,SAM_080,0.536500861
SAM_052,SAM_081,0.701478996
SAM_052,SAM_082,0.694582034
SAM_052,SAM_083,0.550865925
SAM_052,SAM_084,0.25286683
SAM_052,SAM_085,0.576774675
SAM_052,SAM_086,0.793359304
SAM_052,SAM_087,0.345462487
SAM_052,SAM_088,0.774581526
SAM_052,SAM_089,0.645477681
SAM_052,SAM_090,0.661743202
SAM_052,SAM_091,0.507230259
SAM_052,SAM_092,0.715430545
SAM_052,SAM_093,0.590189693
SAM_052,SAM_094,0.580627058
SAM_052,SAM_095,0.62307297
SAM_052,SAM_096,0.887373706
SAM_052,SAM_097,0.762175309
SAM_052,SAM_098,0.551887329
SAM_052,SAM_099,0.563993267
SAM_052,SAM_100,0.645332021
SAM_053,SAM_054,0.290738359
SAM_053,SAM_055,0.212737683
SAM_053,SAM_056,0.351819105
SAM_053,SAM_057,0.318308351
SAM_053,SAM_058,0.249337981
SAM_053,SAM_059,0.352462317
SAM_053,SAM_060,0.416040521
SAM_053,SAM_061,0.259598182
SAM_053,SAM_062,0.241927524
SAM_053,SAM_063,0.184400193
SAM_053,SAM_064,0.196214305
SAM_053,SAM_065,0.161199429
SAM_053,SAM_066,0.004766469
SAM_053,SAM_067,0.165781552
SAM_053,SAM_068,0.223080703
SAM_053,SAM_069,0.309403635
SAM_053,SAM_070,0.483817945
SAM_053,SAM_071,0.386191294
SAM_053,SAM_072,0.298261936
SAM_053,SAM_073,0.329016732
SAM_053,SAM_074,0.442390314
SAM_053,SAM_075,0.205100884
SAM_053,SAM_076,0.533438885
SAM_053,SAM_077,0.100546073
SAM_053,SAM_078,0.216706187
SAM_053,SAM_079,0.542462704
SAM_053,SAM_080,0.3793587
SAM_053,SAM_081,0.402499531
SAM_053,SAM_082,0.337210246
SAM_053,SAM_083,0.255810429
SAM_053,SAM_084,0.001929112
SAM_053,SAM_085,0.162667557
SAM_053,SAM_086,0.394371757
SAM_053,SAM_087,0.372354693
SAM_053,SAM_088,0.329697478
SAM_053,SAM_089,0.394142539
SAM_053,SAM_090,0.396477732
SAM_053,SAM_091,0.194934321
SAM_053,SAM_092,0.372452897
SAM_053,SAM_093,0.368789196
SAM_053,SAM_094,0.394504808
SAM_053,SAM_095,0.360849818
SAM_053,SAM_096,0.403342685
SAM_053,SAM_097,0.409059102
SAM_053,SAM_098,0.292700648
SAM_053,SAM_099,0.343534108
SAM_053,SAM_100,0.286712461
SAM_054,SAM_055,0.572827749
SAM_054,SAM_056,0.643986949
SAM_054,SAM_057,0.60109014
SAM_054,SAM_058,0.641833469
SAM_054,SAM_059,0.789018925
SAM_054,SAM_060,0.608394607
