Sample_1,Sample_2,Euclidean_Distance,Euclidean_Similarity
SAM_018,SAM_054,0.3958940633553375,0.7163867418393346
SAM_069,SAM_073,0.3960874180026424,0.7162875240510959
SAM_071,SAM_088,0.3962850945973113,0.7161861169107445
SAM_035,SAM_071,0.396300895911175,0.716178012152199
SAM_004,SAM_095,0.3968559043280066,0.7158934553675925
SAM_007,SAM_074,0.3971217552590138,0.7157572317772756
SAM_061,SAM_067,0.3972299608539114,0.7157018014334978
SAM_061,SAM_076,0.3973467123306797,0.7156420029300156
SAM_052,SAM_073,0.3974342428628917,0.7155971775468467
SAM_007,SAM_035,0.3976151005683763,0.7155045760405165
SAM_008,SAM_078,0.3976672072223205,0.7154779012003639
SAM_001,SAM_018,0.3982067052423904,0.7152018340711948
SAM_002,SAM_006,0.3983526368683907,0.7151271958405993
SAM_001,SAM_078,0.3983995225900754,0.7151032189626529
SAM_052,SAM_068,0.3985585722324888,0.7150218945808766
SAM_012,SAM_097,0.3985850372254332,0.7150083644422784
SAM_054,SAM_098,0.3986445244826523,0.7149779536511554
SAM_050,SAM_071,0.3987096472371844,0.714944664873986
SAM_005,SAM_014,0.3987195173301653,0.714939619852285
SAM_024,SAM_037,0.3987624263894481,0.7149176880460304
SAM_006,SAM_052,0.398792569138393,0.7149022821989716
SAM_014,SAM_017,0.3988840411698617,0.7148555352477378
SAM_013,SAM_035,0.398961108630904,0.7148161545238751
SAM_079,SAM_082,0.3989960306820107,0.7147983111235133
SAM_055,SAM_065,0.3991335721284292,0.7147280430693632
SAM_008,SAM_054,0.3992656586785295,0.7146605748506705
SAM_058,SAM_073,0.3993177080971992,0.7146339921330704
SAM_013,SAM_018,0.3994430144588837,0.7145700036858347
SAM_050,SAM_086,0.3995903084410331,0.7144948017780102
SAM_081,SAM_096,0.3997649309281644,0.7144056676265736
SAM_001,SAM_028,0.3997955486245438,0.7143900414475616
SAM_033,SAM_039,0.4000155293235501,0.7142777912493393
SAM_001,SAM_047,0.4000313613955786,0.7142697139321083
SAM_079,SAM_088,0.4001074209509241,0.7142309118830472
SAM_006,SAM_050,0.400156599220855,0.7142058256601225
SAM_039,SAM_052,0.400205703732468,0.7141807788200999
SAM_014,SAM_059,0.4005967959182898,0.7139813563148688
SAM_035,SAM_076,0.4006462203740351,0.7139561621299026
SAM_012,SAM_014,0.4007925029238945,0.7138816048149069
SAM_049,SAM_073,0.4008546828964331,0.7138499176319856
SAM_016,SAM_052,0.4008732106289968,0.7138404763633082
SAM_004,SAM_044,0.4009104293978893,0.7138215113651482
SAM_006,SAM_039,0.4010514933272285,0.7137496407253325
SAM_014,SAM_055,0.4011700468629232,0.713689250094161
SAM_021,SAM_096,0.4011821496527482,0.7136830855630211
SAM_050,SAM_082,0.4013001549962323,0.7136229853643945
SAM_057,SAM_070,0.4014383414672793,0.7135526197699279
SAM_028,SAM_071,0.4014894625018195,0.7135265920693298
SAM_013,SAM_089,0.4015812542935739,0.713479862074797
SAM_007,SAM_092,0.4017986472102662,0.713369214608753
SAM_010,SAM_030,0.4018710367767251,0.7133323777765367
SAM_061,SAM_070,0.401931705392844,0.7133015083069142
SAM_071,SAM_095,0.4019562601826223,0.7132890150722231
SAM_057,SAM_097,0.4019663041848159,0.7132839049091538
SAM_027,SAM_058,0.402087956919876,0.713222016539399
SAM_025,SAM_027,0.4022065914427559,0.7131616739663745
SAM_012,SAM_043,0.4024037748331892,0.7130614006789495
SAM_037,SAM_045,0.4025830591319014,0.7129702540532098
SAM_027,SAM_043,0.4026124858967988,0.7129552959601829
SAM_006,SAM_069,0.4027819721636012,0.7128691556091468
SAM_007,SAM_021,0.4028083579073305,0.7128557470899101
SAM_018,SAM_059,0.4030139665073656,0.7127512796536015
SAM_038,SAM_060,0.4030889664825868,0.7127131806238252
SAM_017,SAM_044,0.4031378783989417,0.7126883361890676
SAM_014,SAM_033,0.4034263829994265,0.7125418277108224
SAM_014,SAM_019,0.4035339319065994,0.7124872276095044
SAM_073,SAM_096,0.4036308523886646,0.7124380304823198
SAM_012,SAM_013,0.4037079537239761,0.7123988984653421
SAM_004,SAM_038,0.4037355500819813,0.7123848932525773
SAM_055,SAM_067,0.4037825973218756,0.712361017943798
SAM_044,SAM_079,0.403851973128769,0.7123258143601117
SAM_008,SAM_010,0.4039741830859987,0.7122638094398253
SAM_038,SAM_097,0.4040836205539641,0.7122082939799996
SAM_033,SAM_054,0.4042070751483699,0.7121456782963004
SAM_051,SAM_088,0.4043246899460877,0.7120860347747573
SAM_069,SAM_076,0.4043363624508684,0.7120801160875627
SAM_004,SAM_055,0.4044328928264861,0.712031172943731
SAM_037,SAM_078,0.4045359625546287,0.7119789216227388
SAM_044,SAM_069,0.4045767641622538,0.7119582393180485
SAM_018,SAM_061,0.4045969272003928,0.7119480191325598
SAM_038,SAM_058,0.4048434942048594,0.711823063654503
SAM_041,SAM_078,0.405488549653378,0.7114963691782621
SAM_008,SAM_025,0.4055868418723664,0.7114466144745003
SAM_025,SAM_073,0.4057441709994119,0.7113669902604337
SAM_025,SAM_088,0.4058595392497261,0.7113086137564469
SAM_001,SAM_043,0.4059323857491541,0.7112717582553928
SAM_051,SAM_059,0.4060155605392482,0.7112296819933278
SAM_056,SAM_091,0.4060155859077333,0.7112296691607392
SAM_005,SAM_033,0.406106233884682,0.7111838180514122
SAM_028,SAM_088,0.4061688344765018,0.7111521571819552
SAM_017,SAM_018,0.4061977156508883,0.7111375511921728
SAM_037,SAM_081,0.4062010503432998,0.7111358647868078
SAM_029,SAM_048,0.4062520659639775,0.7111100663980223
SAM_030,SAM_069,0.4063146503634837,0.7110784202820718
SAM_079,SAM_094,0.4063245190731172,0.711073430376569
SAM_076,SAM_099,0.4063729112527064,0.711048962902211
SAM_012,SAM_062,0.4063807910076459,0.7110449789942868
SAM_052,SAM_092,0.406506440416385,0.7109814582178223
SAM_033,SAM_055,0.4065497369326414,0.7109595727348881
SAM_001,SAM_090,0.4068531450044352,0.7108062440993779
SAM_010,SAM_045,0.4068672574685754,0.7107991139116666
SAM_008,SAM_029,0.4073122833895388,0.7105743421719312
SAM_010,SAM_019,0.4074068144987268,0.7105266151181511
SAM_045,SAM_059,0.4075257022569252,0.7104665999324418
SAM_013,SAM_014,0.4076233976356117,0.710417290363106
SAM_030,SAM_040,0.4078046105673646,0.7103258452868585
SAM_041,SAM_094,0.4078237369256478,0.7103161949689542
SAM_014,SAM_081,0.407858911757485,0.7102984479827322
SAM_068,SAM_092,0.4078963924822086,0.7102795385652904
SAM_038,SAM_062,0.4080104165336958,0.710222018429271
SAM_019,SAM_089,0.4080741941118061,0.7101898494992206
SAM_089,SAM_100,0.4080756525449662,0.7101891139106004
SAM_017,SAM_068,0.4081664360282456,0.7101433285262181
SAM_022,SAM_069,0.4082704541109974,0.7100908757127001
SAM_039,SAM_086,0.4083399537150387,0.7100558337226144
SAM_043,SAM_069,0.4083502361943728,0.7100506495473655
SAM_005,SAM_088,0.4084047158150846,0.7100231835145987
SAM_035,SAM_039,0.408444848051729,0.7100029521093979
SAM_045,SAM_050,0.4085923541869084,0.7099286014350383
SAM_043,SAM_096,0.4086116940323661,0.7099188543134605
SAM_006,SAM_030,0.4087067829141082,0.7098709341992088
SAM_050,SAM_059,0.4087367890219817,0.709855813941121
SAM_039,SAM_069,0.408972569984834,0.7097370249094089
SAM_061,SAM_095,0.4090618262561296,0.7096920669953817
SAM_006,SAM_054,0.4092496245569444,0.709597492576513
SAM_061,SAM_089,0.4093526764295062,0.7095456068054081
SAM_006,SAM_058,0.4093854594389009,0.709529102420367
SAM_017,SAM_059,0.4095002808301845,0.7094713024186189
SAM_004,SAM_060,0.4097874162294396,0.7093268023873838
SAM_041,SAM_050,0.4098374610745094,0.7093016234920079
SAM_073,SAM_086,0.4098925889791129,0.7092738892429306
SAM_012,SAM_075,0.4099463639306976,0.7092468377393911
SAM_008,SAM_038,0.409973692082797,0.7092330910960555
SAM_014,SAM_079,0.4100811335577388,0.7091790509081745
SAM_049,SAM_082,0.4103513975850454,0.7090431517367282
SAM_012,SAM_021,0.4104198924272556,0.7090087181619756
SAM_073,SAM_088,0.4104355916584233,0.7090008263505153
SAM_039,SAM_088,0.4105376124059767,0.7089495460488174
SAM_045,SAM_061,0.4106097060469954,0.7089133129548197
SAM_038,SAM_094,0.4106677474552878,0.7088841449759563
SAM_001,SAM_075,0.4107490539246561,0.7088432894695438
SAM_063,SAM_085,0.4108267452345331,0.7088042549361806
SAM_028,SAM_054,0.4109007534673062,0.708767074893459
SAM_033,SAM_043,0.4109285576593576,0.7087531077115184
SAM_039,SAM_089,0.4110698693652941,0.7086821295743525
SAM_076,SAM_088,0.4111396023250497,0.708647109295466
SAM_017,SAM_052,0.4112153615807657,0.7086090664998538
SAM_012,SAM_050,0.4112826213201817,0.7085752951910879
SAM_031,SAM_095,0.4113908935550227,0.7085209381514372
SAM_017,SAM_061,0.4114072300045296,0.7085127373173443
SAM_064,SAM_088,0.4116137204953207,0.7084090962569493
SAM_010,SAM_073,0.4116272835952447,0.7084022897695207
SAM_041,SAM_081,0.4116774572404955,0.708377111833159
SAM_001,SAM_094,0.4118552805294597,0.7082878916775309
SAM_052,SAM_054,0.4119583432824246,0.708236191781174
SAM_019,SAM_073,0.4120003418687902,0.7082151259797109
SAM_033,SAM_079,0.4120021347032075,0.708214226751288
SAM_056,SAM_071,0.4120917061771566,0.7081693034705376
SAM_012,SAM_039,0.4121340228614958,0.7081480821300781
SAM_071,SAM_098,0.4122849046472596,0.70807242696527
SAM_021,SAM_052,0.4126077415657637,0.7079106043207574
SAM_049,SAM_093,0.4126936020827074,0.7078675790176433
SAM_006,SAM_045,0.4128667622853649,0.707780823141782
SAM_017,SAM_054,0.4129882535859827,0.7077199668589802
SAM_010,SAM_040,0.4131250546747316,0.7076514542657916
SAM_010,SAM_081,0.4132929624370587,0.7075673809877442
SAM_007,SAM_047,0.413323604213454,0.7075520404660065
SAM_012,SAM_055,0.4136212123428874,0.7074030803079379
SAM_044,SAM_074,0.4138814174374104,0.7072728926676539
SAM_058,SAM_092,0.4138935424719743,0.7072668273536737
SAM_012,SAM_090,0.4138996895384194,0.7072637524423385
SAM_004,SAM_071,0.4139602544931095,0.707233457816316
SAM_068,SAM_086,0.4140027569956509,0.7072121995891382
SAM_043,SAM_049,0.4140785936268621,0.7071742720008062
SAM_051,SAM_058,0.4141449651993852,0.7071410814371542
SAM_017,SAM_041,0.4143095719386652,0.7070587796625386
SAM_039,SAM_082,0.4143783027621017,0.707024420586152
SAM_055,SAM_058,0.4143882442830636,0.7070194510184776
SAM_030,SAM_059,0.4144732633113986,0.7069769545582767
SAM_010,SAM_049,0.4144765484318745,0.7069753126049535
SAM_071,SAM_073,0.4146780439087654,0.7068746166703719
SAM_008,SAM_055,0.4147563224352342,0.7068355052682783
SAM_013,SAM_061,0.4148259937612396,0.7068006980431235
SAM_038,SAM_099,0.4149024329887691,0.7067625135732151
SAM_027,SAM_089,0.4149608038116371,0.7067333577765469
SAM_025,SAM_079,0.4149876510210876,0.7067199486005245
SAM_092,SAM_096,0.4150499573545333,0.7066888308802339
SAM_038,SAM_071,0.4150927618015039,0.7066674545963586
SAM_001,SAM_049,0.4152026891772258,0.7066125634493972
SAM_051,SAM_079,0.4152538782479942,0.7065870056035066
SAM_086,SAM_089,0.415265707589731,0.7065810996742445
SAM_058,SAM_089,0.4152662317116575,0.7065808380028792
SAM_014,SAM_060,0.4154955364381187,0.7064663746777678
SAM_010,SAM_027,0.4155840193029563,0.7064222161058353
SAM_012,SAM_069,0.4156921911703418,0.7063682389695939
SAM_054,SAM_073,0.4157086503790846,0.7063600266426499
SAM_060,SAM_099,0.4157619946555962,0.7063334118128125
SAM_069,SAM_095,0.4159129756331245,0.706258094395138
SAM_008,SAM_074,0.415919831578154,0.706254674662916
SAM_006,SAM_057,0.4159924863504147,0.7062184366369093
SAM_040,SAM_073,0.4160442466853736,0.7061926223991692
SAM_013,SAM_045,0.4160571155502572,0.7061862046513682
SAM_049,SAM_078,0.4160988136248408,0.706165410477439
SAM_078,SAM_081,0.4161269675231347,0.7061513712637235
SAM_052,SAM_059,0.4163129760168424,0.7060586303546711
SAM_027,SAM_061,0.4164282524037003,0.7060011675868402
SAM_060,SAM_061,0.4164829492308178,0.7059739056816904
SAM_045,SAM_089,0.4166415684974316,0.7058948588249145
SAM_021,SAM_073,0.4168115662982495,0.7058101612007115
SAM_006,SAM_092,0.4168163486476988,0.7058077787953708
SAM_027,SAM_074,0.4169108902391493,0.7057606846618406
SAM_016,SAM_053,0.4170515951294275,0.7056906067761521
SAM_039,SAM_059,0.4170573235180027,0.7056877540545704
SAM_004,SAM_043,0.4171411172493069,0.7056460276454442
SAM_004,SAM_099,0.4171679504707906,0.7056326666629702
SAM_055,SAM_062,0.4172048853980499,0.7056142765970852
SAM_057,SAM_096,0.4172914802628972,0.7055711643835659
SAM_041,SAM_043,0.4174775408330369,0.7054785498839794
SAM_046,SAM_050,0.4175046000944182,0.7054650827470974
SAM_012,SAM_096,0.4175461352952509,0.7054444120732034
SAM_037,SAM_054,0.4175865762928689,0.7054242871113384
SAM_057,SAM_073,0.4176452282739502,0.7053951017191706
SAM_010,SAM_095,0.417794251755574,0.7053209580739638
SAM_073,SAM_079,0.4178665952190962,0.7052849706537269
SAM_055,SAM_081,0.4178983615665416,0.7052691695723284
SAM_006,SAM_041,0.4180042200743911,0.705216518994237
SAM_027,SAM_095,0.4180507003941029,0.7051934036787832
SAM_035,SAM_070,0.4180777653738595,0.7051799445824903
SAM_052,SAM_081,0.4181678727496889,0.7051351389459258
SAM_004,SAM_045,0.4182205334509534,0.7051089561978784
SAM_052,SAM_055,0.4182904447868729,0.7050741994882934
SAM_059,SAM_071,0.4182992143191282,0.7050698399209522
SAM_012,SAM_061,0.4183465850225145,0.7050462916185793
SAM_014,SAM_075,0.4185054094035106,0.7049673504033415
SAM_017,SAM_025,0.4185300327336139,0.7049551133386475
SAM_064,SAM_078,0.4187682754221002,0.7048367357259157
SAM_045,SAM_049,0.4188385937327171,0.7048018036845011
SAM_009,SAM_046,0.4188644519411978,0.7047889589677613
SAM_039,SAM_095,0.4193135625042433,0.7045659440015464
SAM_010,SAM_050,0.419460279049161,0.7044931195044496
SAM_010,SAM_059,0.4195317265714239,0.7044576611297633
SAM_016,SAM_081,0.4195503033010463,0.7044484423514848
SAM_034,SAM_097,0.4195699562647449,0.7044386897502807
SAM_045,SAM_078,0.4196504918381486,0.7043987275383607
SAM_035,SAM_088,0.4198191526121694,0.7043150517868488
SAM_040,SAM_059,0.419945168087454,0.7042525461366339
SAM_024,SAM_089,0.420025044491397,0.7042129319332989
SAM_007,SAM_058,0.4201146348319706,0.7041685054659838
SAM_018,SAM_045,0.4203586590044268,0.7040475260670646
SAM_027,SAM_047,0.4204818527594264,0.7039864663229602
SAM_063,SAM_075,0.4204904391303088,0.7039822109695065
SAM_005,SAM_050,0.420530517204162,0.7039623491990616
SAM_054,SAM_094,0.4206010867793853,0.7039273792666729
SAM_008,SAM_075,0.4206366465252404,0.7039097593645195
SAM_061,SAM_069,0.4208242127064459,0.7038168346632817
SAM_025,SAM_054,0.4209974554554932,0.7037310279204232
SAM_016,SAM_086,0.4210366918690104,0.7037115971191115
SAM_039,SAM_040,0.4210407848415637,0.7037095702439624
SAM_013,SAM_062,0.4210836869317072,0.7036883254631695
SAM_035,SAM_098,0.4211024285135387,0.703679045180432
SAM_005,SAM_008,0.4211510287295996,0.7036549809163658
SAM_010,SAM_079,0.4212668653003699,0.7035976313911043
SAM_015,SAM_095,0.421303286481366,0.7035796015610709
SAM_017,SAM_058,0.4213629741683528,0.7035500559490129
SAM_038,SAM_043,0.4214523542465981,0.7035058171401197
SAM_047,SAM_096,0.4214962559738817,0.7034840899492132
SAM_010,SAM_018,0.4215419893676073,0.7034614576843163
SAM_059,SAM_062,0.4216318951407732,0.7034169699048415
SAM_002,SAM_038,0.4216739231918426,0.7033961752318493
SAM_075,SAM_086,0.4217599628935871,0.7033536082734987
SAM_017,SAM_057,0.4217601198548767,0.7033535306237687
SAM_061,SAM_073,0.4217930849362042,0.7033372229721246
SAM_013,SAM_017,0.421920597980236,0.7032741500618584
SAM_078,SAM_092,0.4219740826164564,0.7032476978483202
SAM_041,SAM_073,0.4221681494381119,0.7031517337771154
SAM_041,SAM_072,0.4223494728302617,0.703062094866285
SAM_024,SAM_081,0.4223894499155963,0.7030423348959313
SAM_001,SAM_062,0.4225042666056758,0.7029855892004887
SAM_038,SAM_079,0.4225339425418981,0.7029709239929415
SAM_030,SAM_049,0.4225493145184358,0.702963327734281
SAM_057,SAM_071,0.4227115766098676,0.7028831538595244
SAM_076,SAM_090,0.4227941853904805,0.7028423437965863
SAM_001,SAM_092,0.4228416599626863,0.7028188927404788
SAM_043,SAM_071,0.4228763199802041,0.7028017726895002
SAM_043,SAM_055,0.422931314636313,0.702774610210606
SAM_017,SAM_050,0.4229365249065159,0.7027720369084615
SAM_015,SAM_019,0.4229725259399244,0.7027542568606264
SAM_010,SAM_022,0.4229987295489196,0.7027413160916824
SAM_062,SAM_088,0.4230014686735733,0.702739963390293
SAM_079,SAM_100,0.4230326072538617,0.7027245861426737
SAM_050,SAM_098,0.4231086042613645,0.7026870591644195
SAM_059,SAM_061,0.4231845154303261,0.7026495785738869
SAM_015,SAM_059,0.4233520910542429,0.7025668534756737
SAM_033,SAM_093,0.4234103560377332,0.7025380950463529
SAM_001,SAM_057,0.4234195434790416,0.7025335605241562
SAM_029,SAM_052,0.4234712814347627,0.7025080260081311
SAM_025,SAM_043,0.4236383202685989,0.7024255990884885
SAM_008,SAM_030,0.4237612938907941,0.7023649289321826
SAM_007,SAM_016,0.4237923512759521,0.7023496081460443
SAM_005,SAM_043,0.4237993486309294,0.7023461564029803
SAM_028,SAM_081,0.4238360527373762,0.7023280510965177
SAM_006,SAM_061,0.4239004655576589,0.7022962799638937
SAM_052,SAM_082,0.4239327138827576,0.7022803748031152
SAM_007,SAM_079,0.4243736704839262,0.7020629633376003
SAM_033,SAM_068,0.4244447079420357,0.7020279512602131
SAM_015,SAM_073,0.4245254600138842,0.7019881554031709
SAM_014,SAM_027,0.4247040416572463,0.7019001636555888
SAM_040,SAM_043,0.4247849096895981,0.7018603251615423
SAM_059,SAM_099,0.4248853138200943,0.7018108687772325
SAM_038,SAM_056,0.4249488293900808,0.7017795863083932
SAM_052,SAM_063,0.4249775629371508,0.7017654354773202
SAM_004,SAM_073,0.4250591015376567,0.7017252820749592
SAM_039,SAM_071,0.4250764357148017,0.7017167465115032
SAM_033,SAM_061,0.4251249702146417,0.7016928486274346
SAM_035,SAM_050,0.4252655228207431,0.7016236511642405
SAM_002,SAM_099,0.4252884287163242,0.7016123753285801
SAM_075,SAM_088,0.4252979187581336,0.7016077037924134
SAM_030,SAM_048,0.4254523753606271,0.7015316802478292
SAM_007,SAM_071,0.425529016989441,0.7014939633511558
SAM_049,SAM_054,0.42561214338879,0.7014530597522288
SAM_045,SAM_092,0.4256570188543823,0.7014309800849379
SAM_051,SAM_073,0.4256778133753273,0.7014207492171568
SAM_096,SAM_100,0.4257518129145195,0.7013843439944865
SAM_045,SAM_072,0.4257551540498365,0.701382700360237
SAM_005,SAM_012,0.4259905525947729,0.7012669180594301
SAM_043,SAM_082,0.4260521193469175,0.7012366423591624
SAM_047,SAM_095,0.4263471289923271,0.7010916064355743
SAM_068,SAM_075,0.4264004407830742,0.701065403100278
SAM_013,SAM_049,0.4264522582892486,0.7010399360994424
SAM_005,SAM_068,0.4264888262311218,0.7010219649894255
SAM_045,SAM_088,0.4266105827332463,0.7009621350797061
SAM_013,SAM_097,0.4266944264927772,0.7009209410443173
SAM_004,SAM_027,0.4267007906015643,0.7009178144342044
SAM_018,SAM_088,0.4268909934632025,0.7008243829284416
SAM_029,SAM_096,0.4269007800414518,0.7008195762363728
SAM_016,SAM_092,0.4269641068052442,0.7007884747983242
SAM_041,SAM_056,0.4269823682542407,0.7007795066335629
SAM_051,SAM_071,0.4270365044115081,0.7007529218128778
SAM_013,SAM_083,0.4270940286400642,0.7007246754111505
SAM_038,SAM_057,0.4272354380198346,0.7006552481540209
SAM_052,SAM_071,0.4273583422609181,0.7005949174725193
SAM_004,SAM_088,0.4274855617444875,0.7005324794864684
SAM_001,SAM_072,0.427489947133263,0.7005303273821551
SAM_061,SAM_088,0.4275404762124867,0.7005055314810925
SAM_045,SAM_055,0.4275711545462345,0.700490477700818
SAM_038,SAM_089,0.4278650041777196,0.7003463192067523
SAM_043,SAM_076,0.4279208382399717,0.7003189345094096
SAM_001,SAM_024,0.4279382229948618,0.7003104083191127
SAM_008,SAM_045,0.427945437877307,0.7003068699085144
SAM_005,SAM_077,0.4280020287335097,0.7002791171710707
SAM_010,SAM_071,0.4280839605731567,0.7002389408523666
SAM_033,SAM_056,0.4281025956473518,0.700229803550427
SAM_001,SAM_005,0.4281130527092114,0.7002246762628094
SAM_006,SAM_086,0.428201489371534,0.7001813171613762
SAM_022,SAM_098,0.4282717516951124,0.700146872479395
SAM_016,SAM_076,0.4283159689995226,0.7001251975782777
SAM_050,SAM_096,0.4285269413934204,0.7000217993960796
SAM_017,SAM_078,0.4286304348736799,0.6999710881060857
SAM_013,SAM_099,0.4286818751708545,0.6999458853500267
SAM_018,SAM_048,0.4287129570003687,0.6999306579395304
SAM_047,SAM_056,0.4287302830451798,0.6999221699624166
SAM_065,SAM_097,0.42889341799566,0.699842260735389
SAM_002,SAM_027,0.4290593201411664,0.6997610147500506
SAM_072,SAM_086,0.4290704118207173,0.6997555835796382
SAM_050,SAM_051,0.4290903334963396,0.6997458289102347
SAM_092,SAM_093,0.4291101813054544,0.6997361106800922
SAM_082,SAM_090,0.4292123877522642,0.6996860708524291
SAM_004,SAM_025,0.4292228972224105,0.699680925867775
SAM_010,SAM_033,0.4292680749834536,0.6996588096404356
SAM_060,SAM_090,0.4293270045082186,0.6996299635044432
SAM_025,SAM_086,0.4296748659160784,0.6994597330066652
SAM_079,SAM_095,0.4297232281364366,0.6994360728848503
SAM_059,SAM_095,0.4299403309762879,0.6993298799518807
SAM_005,SAM_040,0.4299477119371611,0.6993262702209526
SAM_038,SAM_083,0.4300876721088387,0.6992578283857087
SAM_018,SAM_098,0.4301225087111811,0.6992407950429329
