Sample_1,Sample_2,Cosine_Similarity
SAM_044,SAM_067,0.31488756988306893
SAM_018,SAM_067,0.31487531194067464
SAM_020,SAM_027,0.3148247462392952
SAM_067,SAM_090,0.3147590950757822
SAM_097,SAM_098,0.31469053899091254
SAM_035,SAM_055,0.3145695751961455
SAM_062,SAM_085,0.31443285360522627
SAM_048,SAM_096,0.31436381477308184
SAM_056,SAM_089,0.31417971676556883
SAM_065,SAM_075,0.3140825338577499
SAM_070,SAM_071,0.3139390484954217
SAM_007,SAM_088,0.3138005249955708
SAM_005,SAM_022,0.3135697378129119
SAM_019,SAM_100,0.3135514370030814
SAM_018,SAM_064,0.3135489545875704
SAM_057,SAM_099,0.31332603368488476
SAM_015,SAM_050,0.3133133002681714
SAM_004,SAM_039,0.3131168839330662
SAM_034,SAM_086,0.3130866531794971
SAM_058,SAM_099,0.3130653387509566
SAM_043,SAM_100,0.3130394832814207
SAM_036,SAM_094,0.31303706868388226
SAM_087,SAM_092,0.3129660706508485
SAM_019,SAM_076,0.3129384316266156
SAM_010,SAM_089,0.31280247862948923
SAM_017,SAM_031,0.31269744117559284
SAM_011,SAM_034,0.3126663060106434
SAM_022,SAM_033,0.31265928262734966
SAM_056,SAM_099,0.3126395656760209
SAM_034,SAM_093,0.3125000101316564
SAM_044,SAM_046,0.3122847516570972
SAM_073,SAM_090,0.31227753791526097
SAM_006,SAM_016,0.31221369936361876
SAM_001,SAM_002,0.3120020832566964
SAM_011,SAM_081,0.3119917743373829
SAM_035,SAM_058,0.31194208482757996
SAM_077,SAM_091,0.31192650242238323
SAM_071,SAM_077,0.3118298631193249
SAM_040,SAM_066,0.3117454391784445
SAM_032,SAM_039,0.31173912851386254
SAM_075,SAM_082,0.31147805490817954
SAM_094,SAM_096,0.31147777324614995
SAM_081,SAM_099,0.3113930588418269
SAM_028,SAM_073,0.3113662970482736
SAM_033,SAM_098,0.3113107905810588
SAM_035,SAM_043,0.3112967690670041
SAM_047,SAM_076,0.3111352353477931
SAM_079,SAM_099,0.31093385928842665
SAM_016,SAM_039,0.3109288221044747
SAM_057,SAM_080,0.31084547002153295
SAM_027,SAM_032,0.3104054129095377
SAM_032,SAM_100,0.31003476541994657
SAM_053,SAM_092,0.3099902127191822
SAM_072,SAM_094,0.3097711285668846
SAM_014,SAM_093,0.3096196497077767
SAM_029,SAM_049,0.3095262160327649
SAM_061,SAM_078,0.3094498847397967
SAM_041,SAM_089,0.309361797925391
SAM_073,SAM_086,0.30917805526483577
SAM_073,SAM_100,0.30872588651834376
SAM_033,SAM_035,0.30869876095127496
SAM_007,SAM_028,0.30862996581087365
SAM_016,SAM_031,0.3085973334306972
SAM_011,SAM_083,0.3085496494420847
SAM_026,SAM_083,0.3085262574998999
SAM_055,SAM_066,0.30847193812320106
SAM_018,SAM_024,0.30840387894478355
SAM_001,SAM_098,0.30830535189818825
SAM_056,SAM_088,0.3082155154923212
SAM_059,SAM_083,0.3081495319054486
SAM_001,SAM_011,0.30810760582519325
SAM_024,SAM_074,0.3079235734448922
SAM_002,SAM_079,0.30790598659687507
SAM_036,SAM_087,0.30787198204291955
SAM_024,SAM_078,0.3078494428828714
SAM_029,SAM_093,0.3077761475649779
SAM_024,SAM_045,0.30773267091241596
SAM_073,SAM_089,0.30762281114566137
SAM_007,SAM_100,0.307515698130873
SAM_013,SAM_074,0.30745380415540763
SAM_046,SAM_058,0.3074302378057606
SAM_005,SAM_030,0.3069782294415699
SAM_004,SAM_006,0.30664974829384684
SAM_001,SAM_013,0.306429579001487
SAM_017,SAM_036,0.3063012090499359
SAM_046,SAM_077,0.30618502168737244
SAM_001,SAM_067,0.3061842278803218
SAM_058,SAM_097,0.3061641731645344
SAM_030,SAM_046,0.30614694541861065
SAM_008,SAM_035,0.3061184628136078
SAM_058,SAM_090,0.3061052694059308
SAM_016,SAM_051,0.3060196736636495
SAM_062,SAM_072,0.30587845643055406
SAM_024,SAM_088,0.30587580460335884
SAM_018,SAM_034,0.305835817684028
SAM_042,SAM_049,0.30582944684878505
SAM_023,SAM_046,0.30581365745420286
SAM_030,SAM_088,0.3058073998861023
SAM_001,SAM_009,0.3056395008543122
SAM_055,SAM_093,0.3055926947131624
SAM_020,SAM_056,0.30555226037800626
SAM_028,SAM_065,0.3054413853423963
SAM_003,SAM_036,0.30541975534605137
SAM_045,SAM_093,0.3053573093701566
SAM_061,SAM_098,0.30518523392518715
SAM_031,SAM_066,0.3049720333802107
SAM_020,SAM_033,0.3047909553033968
SAM_024,SAM_073,0.30475719552030567
SAM_067,SAM_073,0.3046520218062963
SAM_018,SAM_068,0.3046440788413823
SAM_056,SAM_092,0.3045604277797413
SAM_091,SAM_096,0.30443718254182195
SAM_026,SAM_046,0.3042757234822266
SAM_041,SAM_080,0.30423411639311965
SAM_035,SAM_081,0.30418650634970995
SAM_042,SAM_100,0.3041049809644286
SAM_001,SAM_037,0.3040885614369531
SAM_024,SAM_055,0.3040461196613044
SAM_051,SAM_067,0.30404105229143236
SAM_058,SAM_074,0.30395610841220466
SAM_055,SAM_098,0.30367572764791045
SAM_021,SAM_078,0.3036164319799987
SAM_068,SAM_099,0.3035548452771975
SAM_031,SAM_087,0.30331645461649115
SAM_006,SAM_067,0.30327290791894074
SAM_040,SAM_100,0.30306581523511483
SAM_040,SAM_058,0.3028090949805459
SAM_051,SAM_060,0.3027720169770552
SAM_031,SAM_089,0.30276457179753763
SAM_034,SAM_079,0.30272044930166064
SAM_008,SAM_048,0.3026647910752258
SAM_018,SAM_035,0.3026352009209161
SAM_004,SAM_076,0.30248454824570137
SAM_083,SAM_084,0.3024087301063222
SAM_076,SAM_081,0.30235689125500914
SAM_013,SAM_067,0.3022251074840496
SAM_076,SAM_098,0.3020985082046308
SAM_022,SAM_038,0.30200382801018955
SAM_008,SAM_047,0.3019578380001934
SAM_044,SAM_086,0.301954708154372
SAM_008,SAM_098,0.3017977613869154
SAM_051,SAM_074,0.30165351137688357
SAM_076,SAM_084,0.30165240492242784
SAM_040,SAM_089,0.3013400030315391
SAM_061,SAM_075,0.30131926460405756
SAM_028,SAM_080,0.3012848610049839
SAM_022,SAM_027,0.3012175208162323
SAM_022,SAM_077,0.30118829600147873
SAM_054,SAM_063,0.30117789013037966
SAM_020,SAM_038,0.30111693753250046
SAM_013,SAM_086,0.30100969472562833
SAM_047,SAM_078,0.30096671521132545
SAM_006,SAM_007,0.30096507804687783
SAM_024,SAM_071,0.30078336764369035
SAM_066,SAM_096,0.30063419837075966
SAM_008,SAM_062,0.3006282784489145
SAM_016,SAM_028,0.3006254039483709
SAM_012,SAM_024,0.3006178284109764
SAM_002,SAM_024,0.30057346393398
SAM_027,SAM_034,0.300548927864252
SAM_031,SAM_053,0.30043235067705043
SAM_045,SAM_047,0.3002398114548124
SAM_014,SAM_095,0.30011233664734177
SAM_024,SAM_097,0.3000792306447865
SAM_021,SAM_065,0.29985885243470317
SAM_008,SAM_042,0.29981540043256166
SAM_039,SAM_074,0.29967009483006873
SAM_003,SAM_070,0.29951884016222513
SAM_008,SAM_024,0.29907561377374314
SAM_013,SAM_090,0.299050426205666
SAM_029,SAM_086,0.29903814579756705
SAM_043,SAM_065,0.2987640274246516
SAM_070,SAM_087,0.2985849517493937
SAM_037,SAM_061,0.29854175556017026
SAM_035,SAM_038,0.2985278534817486
SAM_004,SAM_043,0.2983895321067862
SAM_033,SAM_067,0.2983103765463247
SAM_085,SAM_092,0.2982470724066835
SAM_005,SAM_057,0.2982355283358242
SAM_049,SAM_068,0.2981102001350116
SAM_057,SAM_093,0.2980448618980723
SAM_033,SAM_061,0.2979432839257677
SAM_034,SAM_061,0.2978180881360223
SAM_085,SAM_095,0.2976090820367834
SAM_030,SAM_083,0.29745838850853584
SAM_008,SAM_032,0.297061764432052
SAM_010,SAM_072,0.29705987747378604
SAM_067,SAM_068,0.2969835089063391
SAM_060,SAM_065,0.2969298079224728
SAM_001,SAM_097,0.29691339694160745
SAM_054,SAM_069,0.2968773432853563
SAM_006,SAM_079,0.29686772914075327
SAM_048,SAM_070,0.29686457747640643
SAM_020,SAM_071,0.29660198451464515
SAM_052,SAM_072,0.29651824805097177
SAM_077,SAM_088,0.29639282462924543
SAM_048,SAM_069,0.29619121806292503
SAM_033,SAM_083,0.2961510847997269
SAM_039,SAM_046,0.2961395149968886
SAM_033,SAM_050,0.29601823549706263
SAM_026,SAM_094,0.2957822470282861
SAM_032,SAM_097,0.2956988370400068
SAM_021,SAM_061,0.29543386166170327
SAM_028,SAM_038,0.2954328660482434
SAM_083,SAM_097,0.29528017226535247
SAM_021,SAM_029,0.2951437800744913
SAM_004,SAM_012,0.2951283387040516
SAM_017,SAM_041,0.29507960646581044
SAM_012,SAM_044,0.2950739247795256
SAM_056,SAM_080,0.29505018676147743
SAM_025,SAM_089,0.29497833698817644
SAM_024,SAM_025,0.2949128735056176
SAM_040,SAM_065,0.2947921270469188
SAM_072,SAM_099,0.2947722580900703
SAM_054,SAM_073,0.2946306437252632
SAM_063,SAM_066,0.2946180705344007
SAM_050,SAM_081,0.294617028329024
SAM_006,SAM_075,0.2945538383866654
SAM_005,SAM_091,0.294376534395413
SAM_022,SAM_053,0.29432572589129735
SAM_014,SAM_056,0.29415799520354596
SAM_004,SAM_088,0.2940352896035793
SAM_018,SAM_033,0.29403527835052584
SAM_086,SAM_087,0.29396775686958077
SAM_006,SAM_014,0.29394383743915475
SAM_004,SAM_071,0.29387665043897143
SAM_020,SAM_086,0.29378640417666746
SAM_057,SAM_069,0.2937656488952595
SAM_069,SAM_083,0.29369541682700157
SAM_019,SAM_099,0.29362003557010485
SAM_040,SAM_052,0.29356243532962395
SAM_030,SAM_087,0.29352785045714785
SAM_050,SAM_076,0.29344954166801396
SAM_007,SAM_012,0.2934106659739345
SAM_015,SAM_084,0.2933579001351125
SAM_010,SAM_086,0.2932294819637254
SAM_039,SAM_054,0.2932131544650305
SAM_008,SAM_050,0.2931958814766625
SAM_073,SAM_080,0.2931951454212591
SAM_010,SAM_061,0.2931240861722059
SAM_027,SAM_070,0.29306722830190207
SAM_012,SAM_018,0.2930302886119637
SAM_070,SAM_073,0.2928197674595317
SAM_019,SAM_048,0.29275510003323413
SAM_031,SAM_100,0.2927493148689139
SAM_051,SAM_072,0.2926233220216346
SAM_032,SAM_057,0.2924853955003027
SAM_065,SAM_084,0.29223508908870854
SAM_049,SAM_057,0.2922074489575285
SAM_025,SAM_064,0.29215329208485713
SAM_061,SAM_065,0.292062560444771
SAM_020,SAM_093,0.2919514348748146
SAM_069,SAM_087,0.2919482884187858
SAM_031,SAM_042,0.2919223992602754
SAM_019,SAM_080,0.2919150665658418
SAM_027,SAM_036,0.2918843713745699
SAM_032,SAM_033,0.2918465716242264
SAM_031,SAM_051,0.2917786854209341
SAM_043,SAM_098,0.2917361564355048
SAM_003,SAM_004,0.29168423358350193
SAM_016,SAM_095,0.2916430136083093
SAM_075,SAM_099,0.29152518175903747
SAM_046,SAM_057,0.29129724858325207
SAM_076,SAM_096,0.2912597383779504
SAM_017,SAM_045,0.291158962673589
SAM_019,SAM_069,0.2911461288500994
SAM_046,SAM_052,0.2910731296109034
SAM_046,SAM_081,0.29081662596604063
SAM_007,SAM_081,0.290802597361847
SAM_038,SAM_093,0.2907870857352142
SAM_063,SAM_082,0.2907566965930321
SAM_030,SAM_053,0.29073682208742285
SAM_007,SAM_097,0.2905569348811415
SAM_027,SAM_061,0.2901123352251561
SAM_018,SAM_026,0.2900539305196788
SAM_036,SAM_083,0.2899736765923064
SAM_005,SAM_043,0.289794917205601
SAM_036,SAM_050,0.2897326310013009
SAM_022,SAM_051,0.28970602403600915
SAM_058,SAM_100,0.2895647777956569
SAM_039,SAM_099,0.2895156346383802
SAM_035,SAM_096,0.2894572540773296
SAM_030,SAM_066,0.2894446426310113
SAM_075,SAM_098,0.289392584128619
SAM_071,SAM_099,0.289305736511996
SAM_078,SAM_090,0.2892556443648376
SAM_025,SAM_082,0.2890971892385008
SAM_028,SAM_087,0.2889856831932517
SAM_038,SAM_053,0.2889770616890784
SAM_019,SAM_029,0.2888461903162587
SAM_016,SAM_026,0.2887979231203714
SAM_025,SAM_071,0.2887489949520797
SAM_030,SAM_090,0.28865200705775323
SAM_017,SAM_094,0.28848837827563434
SAM_064,SAM_075,0.2883610212714839
SAM_066,SAM_068,0.2883334409728512
SAM_010,SAM_083,0.28817320576840766
SAM_067,SAM_095,0.2881696431757292
SAM_013,SAM_041,0.2881022633314553
SAM_058,SAM_089,0.2880432893959805
SAM_025,SAM_094,0.28785910656479385
SAM_010,SAM_087,0.2877795475146349
SAM_041,SAM_093,0.2877521727774378
SAM_061,SAM_088,0.28766988664600085
SAM_016,SAM_089,0.2876253117299134
SAM_012,SAM_058,0.28761525430599205
SAM_048,SAM_052,0.28748198703356287
SAM_004,SAM_023,0.2873757782696924
SAM_073,SAM_076,0.28722314638550406
SAM_018,SAM_087,0.2871494163182776
SAM_008,SAM_011,0.28698404466254407
SAM_025,SAM_061,0.28680870800083297
SAM_033,SAM_076,0.28674760478805744
SAM_027,SAM_062,0.28674686841530883
SAM_038,SAM_054,0.2867328286987692
SAM_012,SAM_083,0.2865805836869949
SAM_058,SAM_078,0.2865565403962894
SAM_025,SAM_092,0.2864449821922925
SAM_017,SAM_056,0.2863274997502647
SAM_010,SAM_062,0.2863185411149857
SAM_062,SAM_074,0.28630661480279956
SAM_028,SAM_035,0.2862082126609383
SAM_027,SAM_098,0.2860298352890244
SAM_046,SAM_065,0.28598611092536474
SAM_064,SAM_087,0.2859602354737123
SAM_053,SAM_095,0.28586877105139574
SAM_036,SAM_055,0.2858311976527006
SAM_060,SAM_082,0.2857731368655845
SAM_053,SAM_056,0.28571745341046684
SAM_040,SAM_088,0.2857072768365506
SAM_055,SAM_069,0.2856816039275933
SAM_028,SAM_099,0.28558500310230867
SAM_054,SAM_056,0.2855580902335569
SAM_022,SAM_046,0.28551486705856227
SAM_005,SAM_062,0.28549869145183926
SAM_009,SAM_098,0.285424959509588
SAM_072,SAM_088,0.28539636688678355
SAM_052,SAM_094,0.28539502172491615
SAM_029,SAM_033,0.2853942409529186
SAM_045,SAM_089,0.28526197840704565
SAM_021,SAM_041,0.28509246059084986
SAM_053,SAM_072,0.2850547397995303
SAM_010,SAM_053,0.2850431772516802
SAM_060,SAM_075,0.28503023164648456
SAM_026,SAM_038,0.2849356594229128
SAM_005,SAM_098,0.2849270115487283
SAM_018,SAM_094,0.28491084575360154
SAM_073,SAM_083,0.28472607908570524
SAM_027,SAM_100,0.2846775259373128
SAM_009,SAM_081,0.28455540772841986
SAM_061,SAM_079,0.28436048352095084
SAM_033,SAM_060,0.2842762132785761
SAM_004,SAM_021,0.2840010903691046
SAM_012,SAM_074,0.2837926503556998
SAM_048,SAM_050,0.28338110052901316
SAM_076,SAM_082,0.28334351149684084
SAM_005,SAM_060,0.2831280633082167
SAM_050,SAM_070,0.28304537889567555
SAM_001,SAM_068,0.28292222008828477
SAM_017,SAM_043,0.28283348483072007
SAM_040,SAM_085,0.28283053267167857
SAM_015,SAM_100,0.2828143414734144
SAM_030,SAM_092,0.28275123504382405
SAM_027,SAM_099,0.2826760723906662
SAM_093,SAM_095,0.2826319718258195
SAM_028,SAM_089,0.2825770371114026
SAM_024,SAM_065,0.2825068059273072
SAM_001,SAM_063,0.2824297533509333
SAM_035,SAM_054,0.2823855558231385
SAM_013,SAM_023,0.2820500811809833
SAM_056,SAM_061,0.2817428731265224
SAM_026,SAM_056,0.2817216374209663
SAM_006,SAM_047,0.2813704960948406
SAM_017,SAM_067,0.2813631479270008
SAM_050,SAM_084,0.28128390113906876
SAM_026,SAM_072,0.2810681919930246
SAM_020,SAM_062,0.28090926566136254
SAM_085,SAM_100,0.28089540679883085
SAM_017,SAM_062,0.2808321716557275
SAM_021,SAM_086,0.2808196052396873
SAM_039,SAM_098,0.2807455963222583
SAM_035,SAM_077,0.2805602312308809
SAM_009,SAM_021,0.2805531053235073
SAM_055,SAM_078,0.2802175203731817
SAM_051,SAM_099,0.2800522960947675
SAM_076,SAM_089,0.2800004695131569
SAM_070,SAM_100,0.27973113892022994
SAM_031,SAM_071,0.2794102449313777
SAM_058,SAM_079,0.27920896264028194
SAM_083,SAM_098,0.27919608906072285
SAM_036,SAM_089,0.27902688239187495
SAM_031,SAM_061,0.27899480219153794
SAM_051,SAM_064,0.2789640281910622
SAM_016,SAM_056,0.2788167494477566
SAM_031,SAM_079,0.27868322526359096
SAM_054,SAM_092,0.27865353092746126
SAM_082,SAM_092,0.27850641333943377
SAM_015,SAM_090,0.27842946472570834
SAM_020,SAM_055,0.2784219257323399
SAM_001,SAM_053,0.27826434540378475
SAM_059,SAM_068,0.2781147878424846
SAM_045,SAM_095,0.2780395135774729
SAM_072,SAM_092,0.2778775248385315
SAM_015,SAM_032,0.27782351058427834
SAM_001,SAM_010,0.27774806637071087
SAM_036,SAM_071,0.27748556548935915
SAM_062,SAM_082,0.27745914827151463
SAM_022,SAM_083,0.2774118557163496
SAM_067,SAM_078,0.2773705366493281
SAM_036,SAM_081,0.27734217963009783
SAM_036,SAM_051,0.27718784822955733
SAM_057,SAM_077,0.27711509300359416
SAM_030,SAM_042,0.27705941949285834
SAM_034,SAM_044,0.2770412117005008
SAM_015,SAM_082,0.2770117251940396
SAM_002,SAM_046,0.27700865039530376
SAM_017,SAM_076,0.2769892144793428
SAM_032,SAM_074,0.2767218618573836
SAM_008,SAM_019,0.27667276289055814
SAM_011,SAM_033,0.2764133578060391
SAM_011,SAM_035,0.2764076784882362
SAM_025,SAM_059,0.27619379996281956
SAM_001,SAM_031,0.2761015482044176
SAM_029,SAM_100,0.27604285708727694
SAM_009,SAM_040,0.27581258981155027
SAM_062,SAM_098,0.27575102641160715
SAM_096,SAM_099,0.275603894121652
SAM_036,SAM_093,0.27550328563835963
SAM_061,SAM_097,0.2753948921467102
SAM_017,SAM_098,0.2753014037308862
SAM_006,SAM_017,0.2752442041208699
SAM_058,SAM_076,0.27515330248565695
SAM_045,SAM_096,0.2751209315331454
SAM_071,SAM_076,0.27489672887488337
SAM_055,SAM_071,0.27481417349437587
SAM_067,SAM_074,0.2747193909502133
SAM_034,SAM_096,0.27446948521004083
SAM_014,SAM_074,0.2744517096863602
SAM_025,SAM_081,0.2744038097575477
SAM_001,SAM_026,0.2743727626271632
SAM_043,SAM_064,0.27418115931839376
SAM_010,SAM_032,0.2740546512209666
SAM_013,SAM_064,0.2739917389827946
SAM_001,SAM_091,0.2739872609436743
SAM_037,SAM_072,0.2738719079338523
SAM_022,SAM_048,0.2737627041260661
SAM_022,SAM_074,0.27371200600632506
SAM_006,SAM_028,0.2735885251538227
SAM_069,SAM_082,0.2733072297142519
SAM_086,SAM_089,0.27328612095578353
SAM_052,SAM_057,0.27304922502959605
SAM_064,SAM_094,0.2730356442437924
SAM_039,SAM_097,0.2730321899674204
SAM_024,SAM_038,0.2730281655676077
SAM_043,SAM_071,0.2729487265471632
SAM_025,SAM_069,0.27289114130193926
SAM_002,SAM_034,0.27273799715139113
SAM_087,SAM_095,0.27256362880838214
SAM_007,SAM_078,0.27229828291555896
SAM_066,SAM_097,0.271972821873619
SAM_058,SAM_062,0.2719446841008764
SAM_048,SAM_100,0.2718060235355725
SAM_049,SAM_064,0.2716593457867335
SAM_045,SAM_098,0.27122792622249275
SAM_037,SAM_049,0.27120906543165696
SAM_091,SAM_099,0.2709210420007282
SAM_032,SAM_059,0.2707970455499641
SAM_014,SAM_023,0.27062972872976476
SAM_024,SAM_090,0.2704102693825859
SAM_001,SAM_021,0.27039277169154186
SAM_030,SAM_074,0.27037445861203097
SAM_061,SAM_096,0.27017984501125336
SAM_064,SAM_098,0.27009861907072774
SAM_035,SAM_089,0.2695492300286708
SAM_070,SAM_081,0.26954876309147807
SAM_050,SAM_065,0.2695440992248428
SAM_008,SAM_087,0.2694550136747279
SAM_001,SAM_050,0.26940427638058895
SAM_054,SAM_062,0.2693875574803514
SAM_081,SAM_094,0.26922584283261564
SAM_022,SAM_090,0.2691989603508604
SAM_017,SAM_037,0.2691988906747994
SAM_040,SAM_064,0.2691357080115177
SAM_017,SAM_039,0.26908816571456506
SAM_030,SAM_079,0.2690398769006821
SAM_015,SAM_025,0.26901063384972557
SAM_005,SAM_095,0.26877252008233776
SAM_088,SAM_092,0.26853642670864664
SAM_065,SAM_078,0.2682973867322857
SAM_005,SAM_013,0.2680263961664621
SAM_070,SAM_093,0.2678654834945768
SAM_006,SAM_095,0.2678500148575068
SAM_043,SAM_078,0.2675973051860406
SAM_044,SAM_093,0.2675749788797976
SAM_053,SAM_099,0.2675716857297372
SAM_047,SAM_073,0.2675079050338661
SAM_024,SAM_079,0.2674900345932402
SAM_065,SAM_071,0.2674738471290231
SAM_015,SAM_017,0.2674707062975404
SAM_034,SAM_073,0.2674322792358254
SAM_083,SAM_088,0.2673201946031705
SAM_019,SAM_035,0.26730536193721316
SAM_030,SAM_055,0.2672948997128663
SAM_007,SAM_025,0.26728520618109264
SAM_009,SAM_088,0.2672767654912337
SAM_044,SAM_100,0.2672269875803064
SAM_086,SAM_098,0.26720702829911824
SAM_001,SAM_006,0.26708685136333526
SAM_005,SAM_049,0.2670755097790621
SAM_062,SAM_083,0.2670488775327516
SAM_005,SAM_018,0.266962776076991
SAM_008,SAM_053,0.26689288341567574
SAM_008,SAM_076,0.26687395633347644
SAM_014,SAM_070,0.2667878584717205
SAM_004,SAM_097,0.2667513035733994
SAM_028,SAM_077,0.2667257654409012
SAM_018,SAM_042,0.26655096070737333
SAM_004,SAM_087,0.26654376290160936
SAM_071,SAM_082,0.2665192940891199
SAM_071,SAM_073,0.26639306693077996
SAM_005,SAM_021,0.26636731686428655
SAM_094,SAM_095,0.26631156286053836
SAM_038,SAM_084,0.2661927690845771
SAM_060,SAM_097,0.2661844992576575
SAM_043,SAM_044,0.26605485396967665
SAM_089,SAM_099,0.2659455353862663
SAM_004,SAM_081,0.26579052862337144
SAM_061,SAM_089,0.2656788739676287
SAM_030,SAM_062,0.26559464730364557
SAM_019,SAM_081,0.26550612079283
SAM_048,SAM_082,0.2654522196744477
SAM_008,SAM_100,0.26544885071617697
SAM_020,SAM_032,0.2654327811781524
SAM_017,SAM_029,0.26536591260747194
SAM_032,SAM_055,0.2652523333425447
SAM_057,SAM_100,0.2651939409705536
SAM_025,SAM_066,0.26516661371509087
SAM_010,SAM_074,0.26507958014104654
SAM_013,SAM_052,0.26507324313347597
SAM_062,SAM_071,0.26506419923260416
SAM_018,SAM_077,0.2650309420767496
SAM_037,SAM_048,0.26496989258161713
SAM_017,SAM_019,0.26494853604545826
SAM_030,SAM_032,0.26486565637220755
SAM_029,SAM_092,0.2648402183615148
SAM_015,SAM_041,0.2647945085597952
SAM_063,SAM_073,0.26475027353813557
SAM_004,SAM_062,0.2647319826963484
SAM_019,SAM_097,0.2646841851662765
SAM_047,SAM_099,0.26437857539623527
SAM_005,SAM_052,0.26429145535095305
SAM_086,SAM_100,0.2642863057032624
SAM_051,SAM_063,0.26421619099318444
SAM_015,SAM_076,0.26417968774748174
SAM_003,SAM_091,0.26404260350534936
SAM_037,SAM_089,0.2639572504806361
SAM_051,SAM_089,0.26395505202596575
SAM_064,SAM_077,0.2639333611602506
SAM_026,SAM_099,0.26382964194692177
SAM_035,SAM_075,0.26352967582987263
SAM_049,SAM_083,0.26346388328891723
SAM_009,SAM_034,0.26344833789122074
SAM_051,SAM_055,0.2634365583817127
SAM_062,SAM_091,0.26321114228510534
SAM_008,SAM_056,0.26308544988409416
SAM_005,SAM_017,0.26302133375300707
SAM_041,SAM_098,0.2628907005563952
SAM_041,SAM_043,0.2628504649407822
SAM_017,SAM_065,0.2626390107995855
SAM_050,SAM_075,0.26253872692359603
SAM_023,SAM_041,0.26235563878839646
SAM_041,SAM_075,0.2623354456569369
SAM_013,SAM_037,0.262316007700751
SAM_015,SAM_028,0.2620329782209525
SAM_053,SAM_059,0.26190234200618595
SAM_045,SAM_068,0.26186130295594057
SAM_060,SAM_069,0.26165226535848396
SAM_004,SAM_027,0.2615697237769363
SAM_037,SAM_092,0.26141149851154205
SAM_007,SAM_099,0.26131433162637185
SAM_044,SAM_060,0.26115286215193684
SAM_011,SAM_079,0.26105494729653633
SAM_005,SAM_056,0.2609609032488148
SAM_041,SAM_092,0.2606602035954804
SAM_013,SAM_016,0.2606217268181336
SAM_019,SAM_054,0.26059485327922605
SAM_014,SAM_037,0.26054523163750626
SAM_029,SAM_036,0.26052946500581975
SAM_058,SAM_094,0.2603733594273088
SAM_048,SAM_061,0.2603408357020537
SAM_068,SAM_081,0.26030871572904063
SAM_095,SAM_099,0.2602902080380905
SAM_007,SAM_082,0.2600379108045488
SAM_064,SAM_089,0.2599813348821332
SAM_009,SAM_083,0.25997969957040706
SAM_039,SAM_064,0.2599585409303603
SAM_011,SAM_091,0.259845634034404
SAM_052,SAM_087,0.2598417611958188
SAM_040,SAM_081,0.25967300464963244
SAM_021,SAM_098,0.25949395544241566
SAM_012,SAM_099,0.2594057126276372
SAM_026,SAM_078,0.25934433480346347
SAM_017,SAM_022,0.25913817554447466
SAM_027,SAM_089,0.2590712482204755
SAM_027,SAM_050,0.2590091817634322
SAM_009,SAM_079,0.2589637590203818
SAM_028,SAM_094,0.2589337147503183
SAM_032,SAM_089,0.2589294680376633
SAM_063,SAM_079,0.2588998120774595
SAM_054,SAM_081,0.25888003553822303
SAM_021,SAM_028,0.25875415101499344
SAM_005,SAM_096,0.2587006599326762
SAM_014,SAM_027,0.258385430677775
SAM_044,SAM_048,0.2583062820953302
SAM_026,SAM_059,0.2582395851343734
SAM_015,SAM_071,0.2581280681994217
SAM_003,SAM_060,0.25799696057158933
SAM_014,SAM_036,0.2579178390990822
SAM_007,SAM_026,0.25779011358359005
SAM_009,SAM_091,0.2577641329974386
SAM_024,SAM_096,0.25768649465406657
SAM_067,SAM_081,0.257528965461875
SAM_052,SAM_053,0.2573710391637958
SAM_021,SAM_038,0.25731325921588216
SAM_004,SAM_005,0.2572471855678765
SAM_078,SAM_097,0.25694475250072374
SAM_024,SAM_049,0.2569203694741874
SAM_060,SAM_083,0.2569162832204819
SAM_048,SAM_080,0.2567071359235379
SAM_034,SAM_059,0.2566885994563547
SAM_029,SAM_031,0.2566744564553461
SAM_069,SAM_100,0.2565979607281627
SAM_063,SAM_097,0.2565654250290598
SAM_045,SAM_091,0.25654221106009456
SAM_007,SAM_056,0.25632676956664213
SAM_013,SAM_096,0.2563178987737255
SAM_044,SAM_054,0.2562667516598744
SAM_040,SAM_082,0.2561155835591191
SAM_005,SAM_069,0.2559839993840544
SAM_003,SAM_014,0.25590988450547597
SAM_005,SAM_051,0.25590792011394964
SAM_021,SAM_094,0.25589718525686544
SAM_007,SAM_067,0.25588806040817547
SAM_003,SAM_086,0.25569823173746886
SAM_018,SAM_047,0.25567609127866125
SAM_060,SAM_072,0.255660254992514
SAM_004,SAM_064,0.2556060266652161
SAM_044,SAM_099,0.2555301607719063
SAM_002,SAM_013,0.2554833979039358
SAM_071,SAM_091,0.2552121747912053
SAM_040,SAM_098,0.25510927711345766
SAM_065,SAM_074,0.25464940870008856
SAM_019,SAM_098,0.2542533123902259
SAM_047,SAM_072,0.25413911322889593
SAM_022,SAM_080,0.2541288936801699
SAM_018,SAM_060,0.25407310102952246
SAM_043,SAM_080,0.2538842603097032
SAM_041,SAM_057,0.25350506878119095
SAM_028,SAM_062,0.253145629411367
SAM_048,SAM_054,0.2531154063361616
SAM_081,SAM_098,0.25306384421021616
SAM_003,SAM_034,0.2530634294580227
SAM_001,SAM_032,0.25302456981919125
SAM_044,SAM_059,0.252814776997782
SAM_014,SAM_091,0.2527135444379565
SAM_049,SAM_099,0.2524419972909041
SAM_005,SAM_023,0.25240544851660657
